Category,Language,Aspect,Count,Negative,Neutral,Positive
PhDStudent,German,auszug,1,0,1,0
PhDStudent,German,auswahlverfahren,1,1,0,0
PhDStudent,German,arbeitszeitbedingungen,1,1,0,0
PhDStudent,German,aufsatz,1,1,0,0
PhDStudent,German,arbeitszeiterfassung,1,0,1,0
PhDStudent,German,archivarin,1,0,1,0
PhDStudent,German,argumentation,1,1,0,0
PhDStudent,German,argumentationen,1,1,0,0
PhDStudent,German,ariane,1,0,1,0
PhDStudent,German,aspekt berufungsverfahren,1,1,0,0
PhDStudent,German,aspekte,1,1,0,0
PhDStudent,German,atmosphäre,1,0,0,1
PhDStudent,German,aufmerksamkeit,1,0,0,1
PhDStudent,German,aufschlag,1,0,0,1
PhDStudent,German,austausch,1,0,0,1
PhDStudent,German,auftrag,1,1,0,0
PhDStudent,German,ausbildet,1,1,0,0
PhDStudent,German,ausbildung,1,1,0,0
PhDStudent,German,ausbildungskosten,1,0,1,0
PhDStudent,German,aussage,1,1,0,0
PhDStudent,German,aussagen,1,1,0,0
PhDStudent,German,ausschreibungen,1,1,0,0
PhDStudent,German,aussicht,1,0,0,1
PhDStudent,German,ausstattung,1,0,0,1
PhDStudent,German,ergebnissen,1,1,0,0
PhDStudent,German,erklärvideo,1,0,1,0
PhDStudent,German,erstellen,1,0,1,0
PhDStudent,German,kategorie,1,1,0,0
PhDStudent,German,kampf,1,0,0,1
PhDStudent,German,kanzleramt,1,1,0,0
PhDStudent,German,kanzlerin,1,1,0,0
PhDStudent,German,karen,1,1,0,0
PhDStudent,German,karliczek,1,1,0,0
PhDStudent,German,karrierechancen,1,0,1,0
PhDStudent,German,karriereperspektive,1,1,0,0
PhDStudent,German,karrieretipps,1,0,1,0
PhDStudent,German,karrierewege,1,1,0,0
PhDStudent,German,katja becker,1,0,0,1
PhDStudent,German,jutta wergen,1,0,0,1
PhDStudent,German,kenntnisse,1,0,0,1
PhDStudent,German,kerstin krieglstein,1,0,1,0
PhDStudent,German,kinderbetreuung,1,0,0,1
PhDStudent,German,kindern,1,0,1,0
PhDStudent,German,kita,1,1,0,0
PhDStudent,German,koalition,1,1,0,0
PhDStudent,German,koch,1,0,1,0
PhDStudent,German,kohorten,1,1,0,0
PhDStudent,German,kolleginnen,1,0,1,0
PhDStudent,German,k,1,0,1,0
PhDStudent,German,jungen leute,1,1,0,0
PhDStudent,German,kommentare,1,1,0,0
PhDStudent,German,inspiration,1,0,0,1
PhDStudent,German,homepage,1,0,1,0
PhDStudent,German,humor,1,0,1,0
PhDStudent,German,hält,1,0,1,0
PhDStudent,German,im ist,1,1,0,0
PhDStudent,German,in,1,0,0,1
PhDStudent,German,industrie,1,1,0,0
PhDStudent,German,initiator,1,0,1,0
PhDStudent,German,innovationskraft,1,0,0,1
PhDStudent,German,input,1,0,0,1
PhDStudent,German,instagram,1,0,1,0
PhDStudent,German,junge akademie,1,0,1,0
PhDStudent,German,instagramcommunity,1,0,1,0
PhDStudent,German,instrument der,1,1,0,0
PhDStudent,German,instrumente,1,1,0,0
PhDStudent,German,interesse,1,0,1,0
PhDStudent,German,intersektionalität,1,1,0,0
PhDStudent,German,it,1,0,1,0
PhDStudent,German,jahre,1,1,0,0
PhDStudent,German,jobangebote,1,1,0,0
PhDStudent,German,journal publikationen,1,1,0,0
PhDStudent,German,kombi,1,1,0,0
PhDStudent,German,konferenz,1,0,1,0
PhDStudent,German,es hanna,1,1,0,0
PhDStudent,German,lifestyle,1,0,1,0
PhDStudent,German,lehrjahre,1,1,0,0
PhDStudent,German,lehrkräfte,1,1,0,0
PhDStudent,German,lehrpersonen,1,0,0,1
PhDStudent,German,leistungsparametern,1,1,0,0
PhDStudent,German,leiter,1,1,0,0
PhDStudent,German,leitung,1,1,0,0
PhDStudent,German,licht,1,1,0,0
PhDStudent,German,lichtblick,1,0,1,0
PhDStudent,German,liebe,1,0,1,0
PhDStudent,German,link,1,0,1,0
PhDStudent,German,lehrer,1,1,0,0
PhDStudent,German,literatur,1,1,0,0
PhDStudent,German,literaturunterricht,1,0,0,1
PhDStudent,German,lohn,1,0,0,1
PhDStudent,German,lotteriespiel,1,1,0,0
PhDStudent,German,ludwig kronthaler,1,0,1,0
PhDStudent,German,luft,1,0,1,0
PhDStudent,German,lustig,1,1,0,0
PhDStudent,German,luxus,1,0,1,0
PhDStudent,German,löhne,1,1,0,0
PhDStudent,German,lehrieder,1,0,1,0
PhDStudent,German,lehre service,1,0,0,1
PhDStudent,German,konferenzen,1,0,0,1
PhDStudent,German,labor,1,1,0,0
PhDStudent,German,konto,1,1,0,0
PhDStudent,German,krankenkasse,1,0,1,0
PhDStudent,German,kriegt,1,0,1,0
PhDStudent,German,kritik,1,1,0,0
PhDStudent,German,kultur,1,1,0,0
PhDStudent,German,abgeordnetenhaus,1,0,1,0
PhDStudent,German,kurs,1,0,0,1
PhDStudent,German,kurse,1,1,0,0
PhDStudent,German,kurzverträgen,1,1,0,0
PhDStudent,German,labor professorin,1,0,1,0
PhDStudent,German,lehrbeauftragte,1,1,0,0
PhDStudent,German,lacht,1,1,0,0
PhDStudent,German,land,1,0,0,1
PhDStudent,German,laut,1,1,0,0
PhDStudent,German,layout format,1,0,1,0
PhDStudent,German,lebens,1,0,1,0
PhDStudent,German,lebensbedingungen,1,1,0,0
PhDStudent,German,lebenslauf,1,0,1,0
PhDStudent,German,lebensmittel,1,0,1,0
PhDStudent,German,lehr lern gemeinschaft,1,1,0,0
PhDStudent,German,hochschule,1,1,0,0
PhDStudent,German,hochschulangestellte,1,0,0,1
PhDStudent,German,hintergründe,1,0,1,0
PhDStudent,German,fortschritte,1,0,1,0
PhDStudent,German,flaschenhals,1,0,1,0
PhDStudent,German,flexibilität,1,1,0,0
PhDStudent,German,flinta,1,1,0,0
PhDStudent,German,fokus,1,1,0,0
PhDStudent,German,format,1,0,0,1
PhDStudent,German,formular,1,1,0,0
PhDStudent,German,formulierungen,1,1,0,0
PhDStudent,German,forscherinnen,1,0,1,0
PhDStudent,German,forschungsfelder,1,1,0,0
PhDStudent,German,frage,1,1,0,0
PhDStudent,German,finanzierungssystem,1,1,0,0
PhDStudent,German,fragen,1,0,0,1
PhDStudent,German,frankenstein ist,1,0,1,0
PhDStudent,German,français,1,0,1,0
PhDStudent,German,frauen,1,1,0,0
PhDStudent,German,freiräumen,1,0,0,1
PhDStudent,German,freitag,1,0,1,0
PhDStudent,German,freizeit,1,1,0,0
PhDStudent,German,frist,1,1,0,0
PhDStudent,German,frisörin,1,1,0,0
PhDStudent,German,find,1,1,0,0
PhDStudent,German,finanzierungsmodelle,1,1,0,0
PhDStudent,German,hintergrund,1,0,0,1
PhDStudent,German,fachwissen,1,1,0,0
PhDStudent,German,essenz,1,1,0,0
PhDStudent,German,evaluation,1,0,1,0
PhDStudent,German,extremsituation,1,1,0,0
PhDStudent,German,facebook,1,0,1,0
PhDStudent,German,fach,1,1,0,0
PhDStudent,German,fachbereiche,1,0,1,0
PhDStudent,German,fachgruppe,1,0,0,1
PhDStudent,German,fachinhalte,1,0,1,0
PhDStudent,German,fachtagung,1,0,0,1
PhDStudent,German,fakultät,1,1,0,0
PhDStudent,German,finanzierungslücken,1,1,0,0
PhDStudent,German,fall,1,1,0,0
PhDStudent,German,falsche weg,1,1,0,0
PhDStudent,German,fdp,1,1,0,0
PhDStudent,German,feminismus,1,0,1,0
PhDStudent,German,ferien,1,0,1,0
PhDStudent,German,festen stellen,1,1,0,0
PhDStudent,German,filmchen,1,1,0,0
PhDStudent,German,finanzen,1,1,0,0
PhDStudent,German,finanzielle lage,1,0,1,0
PhDStudent,German,frust,1,1,0,0
PhDStudent,German,funktioniert,1,1,0,0
PhDStudent,German,fächer,1,1,0,0
PhDStudent,German,handlung,1,0,0,1
PhDStudent,German,glücksspiel,1,1,0,0
PhDStudent,German,governance,1,1,0,0
PhDStudent,German,grafik,1,0,1,0
PhDStudent,German,greta thunberg,1,1,0,0
PhDStudent,German,großbritannien,1,0,1,0
PhDStudent,German,grundfinanzierung,1,0,0,1
PhDStudent,German,gräben,1,1,0,0
PhDStudent,German,gullis,1,1,0,0
PhDStudent,German,gus,1,1,0,0
PhDStudent,German,hannah,1,0,1,0
PhDStudent,German,fächern,1,1,0,0
PhDStudent,German,hannas,1,0,0,1
PhDStudent,German,hassredner,1,1,0,0
PhDStudent,German,hausarbeiten,1,1,0,0
PhDStudent,German,health kind,1,0,1,0
PhDStudent,German,heil,1,0,1,0
PhDStudent,German,heizkosten,1,1,0,0
PhDStudent,German,herr,1,0,0,1
PhDStudent,German,herr lukas,1,0,1,0
PhDStudent,German,hilfskräfte,1,0,1,0
PhDStudent,German,gift,1,1,0,0
PhDStudent,German,gif,1,0,1,0
PhDStudent,German,gewinn,1,0,0,1
PhDStudent,German,gesteigerte,1,1,0,0
PhDStudent,German,förderung,1,1,0,0
PhDStudent,German,förderungspolitik,1,1,0,0
PhDStudent,German,führerschein,1,0,1,0
PhDStudent,German,gebäck,1,0,0,1
PhDStudent,German,gedanke,1,0,0,1
PhDStudent,German,gegensatz,1,1,0,0
PhDStudent,German,gehalts,1,0,1,0
PhDStudent,German,geholfen,1,0,0,1
PhDStudent,German,geldern,1,1,0,0
PhDStudent,German,generation,1,1,0,0
PhDStudent,German,genzel,1,0,0,1
PhDStudent,German,geräte,1,1,0,0
PhDStudent,German,geschichte,1,1,0,0
PhDStudent,German,geschwindigkeit,1,0,1,0
PhDStudent,German,gesellschaft,1,1,0,0
PhDStudent,German,gesetzentwurf,1,0,1,0
PhDStudent,German,gesetzes,1,0,1,0
PhDStudent,German,gesetzesnovellierung,1,1,0,0
PhDStudent,German,gestalten,1,1,0,0
PhDStudent,German,kurbel des rollos,1,1,0,0
Prof,English,system,33,24,8,1
Prof,English,position,21,7,11,3
Prof,English,professor,19,5,9,5
Prof,English,staff,19,11,6,2
Prof,English,academia,15,13,1,1
Prof,English,job,15,5,5,5
Prof,English,germany,14,6,7,1
Prof,English,professors,12,8,2,2
Prof,English,thread,11,1,1,9
Prof,English,video,10,2,6,2
Prof,English,time,10,3,6,1
Prof,English,conditions,9,7,0,2
Prof,English,jobs,7,4,2,1
Prof,English,work,7,3,1,3
Prof,English,positions,7,7,0,0
Prof,English,hanna,7,2,4,1
Prof,English,prof,7,0,7,0
Prof,English,students,6,1,1,4
Prof,English,place,6,3,0,3
Prof,English,twitter,6,1,5,0
Prof,English,law,5,4,0,1
Prof,English,question,5,3,0,2
Prof,English,contract,5,0,4,1
Prof,English,discussion,5,1,2,2
Prof,English,situation,4,4,0,0
Prof,English,edition,4,0,4,0
Prof,English,applications,4,1,2,1
Prof,English,teaching,4,1,1,2
Prof,English,culture,4,4,0,0
Prof,English,education,4,1,3,0
Prof,English,working conditions,4,1,1,2
Prof,English,funding,4,2,0,2
Prof,English,space,3,1,1,1
Prof,English,budget,3,2,1,0
Prof,English,job security,3,2,0,1
Prof,English,to,3,1,1,1
Prof,English,professorships,3,3,0,0
Prof,English,programs,3,0,0,3
Prof,English,department,3,1,1,1
Prof,English,here,3,0,3,0
Prof,English,lecturer,3,2,1,0
Prof,English,event,3,0,1,2
Prof,English,science,3,0,3,0
Prof,English,future,3,1,1,1
Prof,English,money,3,1,2,0
Prof,English,panel,3,0,0,3
Prof,English,life,3,2,0,1
Prof,English,room,3,0,3,0
Prof,English,research,3,0,1,2
Prof,English,environment,2,2,0,0
Prof,English,interview,2,0,1,1
Prof,English,solidarity,2,1,0,1
Prof,English,course,2,1,0,1
Prof,English,german,2,1,0,1
Prof,English,risk,2,2,0,0
Prof,English,systems,2,2,0,0
Prof,English,context,2,0,2,0
Prof,English,job market,2,1,1,0
Prof,English,government,2,1,0,1
Prof,English,meeting,2,0,2,0
Prof,English,support,2,1,1,0
Prof,English,employment,2,1,0,1
Prof,English,resources,2,1,0,1
Prof,English,program,2,1,0,1
Prof,English,reminder,2,0,2,0
Prof,English,of,2,1,1,0
Prof,English,work hours,2,2,0,0
Prof,English,structure,2,1,0,1
Prof,English,description,2,0,2,0
Prof,English,workshop,2,0,2,0
Prof,English,details,2,1,1,0
Prof,English,academics,2,0,2,0
Prof,English,brain drain,2,2,0,0
Prof,English,projects,2,2,0,0
Prof,English,fits,2,0,2,0
Prof,English,class,2,0,1,1
Prof,English,lecturers,2,1,0,1
Prof,English,berlin,2,1,0,1
Prof,English,family,2,0,2,0
Prof,English,bar,2,2,0,0
Prof,English,university,2,1,0,1
Prof,English,career,2,1,0,1
Prof,English,point,2,1,0,1
Prof,English,person,2,1,0,1
Prof,English,thumbscrews,2,0,2,0
Prof,English,make,2,0,1,1
Prof,English,challenge,2,0,2,0
Prof,English,classes,2,0,1,1
Prof,English,visa,2,1,1,0
Prof,English,theme,2,0,1,1
Prof,English,karen,2,1,1,0
Prof,English,color,2,1,0,1
Prof,English,coffee,2,0,1,1
Prof,English,relationship,1,0,0,1
Prof,English,reform,1,0,1,0
Prof,English,prospect,1,1,0,0
Prof,English,promotionsstudium,1,0,1,0
Prof,English,racialized,1,0,1,0
Prof,English,rent,1,1,0,0
Prof,English,programmes,1,0,0,1
Prof,English,referee,1,1,0,0
Prof,English,profs,1,1,0,0
Prof,English,reaction,1,0,1,0
Prof,English,reinhard jahn,1,1,0,0
Prof,English,project,1,1,0,0
Prof,English,qualifications,1,1,0,0
Prof,English,posts,1,1,0,0
Prof,English,professor position,1,0,1,0
Prof,English,pie,1,0,1,0
Prof,English,person boss,1,1,0,0
Prof,English,people,1,0,0,1
Prof,English,pension,1,0,1,0
Prof,English,pay,1,1,0,0
Prof,English,paper,1,0,0,1
Prof,English,panels,1,0,0,1
Prof,English,pace,1,0,0,1
Prof,English,outfit,1,0,0,1
Prof,English,options,1,0,1,0
Prof,English,opportunities,1,0,0,1
Prof,English,of essays,1,0,0,1
Prof,English,of article,1,1,0,0
Prof,English,number,1,0,0,1
Prof,English,notorious visa,1,1,0,0
Prof,English,networks,1,0,0,1
Prof,English,network,1,0,1,0
Prof,English,nature,1,0,1,0
Prof,English,perspectives,1,0,1,0
Prof,English,piece,1,0,0,1
Prof,English,profession,1,1,0,0
Prof,English,pig,1,1,0,0
Prof,English,prof walkden,1,0,0,1
Prof,English,prof renger,1,0,1,0
Prof,English,privatdozenten,1,1,0,0
Prof,English,prices,1,0,1,0
Prof,English,price,1,0,0,1
Prof,English,presentation,1,0,0,1
Prof,English,preparing,1,0,1,0
Prof,English,precarity,1,1,0,0
Prof,English,practices,1,1,0,0
Prof,English,postdoc,1,0,1,0
Prof,English,politics of,1,1,0,0
Prof,English,policy,1,0,1,0
Prof,English,police,1,1,0,0
Prof,English,podcast,1,0,1,0
Prof,English,plot,1,1,0,0
Prof,English,plans,1,0,0,1
Prof,English,pink,1,0,1,0
Prof,English,report,1,1,0,0
Prof,English,a,1,0,0,1
Prof,English,representation,1,0,0,1
Prof,English,the linguist,1,1,0,0
Prof,English,use google translate,1,0,1,0
Prof,English,universities,1,0,1,0
Prof,English,union,1,0,0,1
Prof,English,unemployment payments,1,0,1,0
Prof,English,unemployment insurance,1,0,1,0
Prof,English,undergrads,1,1,0,0
Prof,English,ucu,1,0,1,0
Prof,English,ucla,1,0,1,0
Prof,English,tweet,1,1,0,0
Prof,English,trend,1,0,1,0
Prof,English,treated,1,1,0,0
Prof,English,translation,1,0,1,0
Prof,English,tool,1,0,0,1
Prof,English,tips,1,0,1,0
Prof,English,tip,1,0,1,0
Prof,English,tina,1,1,0,0
Prof,English,this profession,1,1,0,0
Prof,English,thinking,1,1,0,0
Prof,English,thesis,1,0,0,1
Prof,English,version,1,0,0,1
Prof,English,vertrag,1,1,0,0
Prof,English,verwaltung,1,1,0,0
Prof,English,with prof dr,1,0,0,1
Prof,English,you the staff,1,0,0,1
Prof,English,years,1,0,1,0
Prof,English,year,1,1,0,0
Prof,English,workplace,1,1,0,0
Prof,English,workers,1,0,0,1
Prof,English,work environments,1,1,0,0
Prof,English,woody,1,0,0,1
Prof,English,without coffee,1,0,0,1
Prof,English,window ac unit,1,0,1,0
Prof,English,very,1,0,0,1
Prof,English,white,1,0,1,0
Prof,English,website,1,0,1,0
Prof,English,webinars on,1,0,0,1
Prof,English,way,1,0,0,1
Prof,English,wages,1,1,0,0
Prof,English,wage,1,1,0,0
Prof,English,voice,1,0,1,0
Prof,English,videos,1,0,1,0
Prof,English,themes,1,0,0,1
Prof,English,the coach,1,0,0,1
Prof,English,research funds,1,1,0,0
Prof,English,that broke,1,0,1,0
Prof,English,soft money,1,0,0,1
Prof,English,so,1,1,0,0
Prof,English,movie,1,1,0,0
Prof,English,slide deck,1,0,0,1
Prof,English,sets,1,0,1,0
Prof,English,seminar,1,0,1,0
Prof,English,see,1,1,0,0
Prof,English,security,1,1,0,0
Prof,English,screen,1,1,0,0
Prof,English,score,1,1,0,0
Prof,English,schrödingers,1,0,1,0
Prof,English,schedules,1,1,0,0
Prof,English,salvador,1,0,0,1
Prof,English,ruth müller,1,0,1,0
Prof,English,rules,1,1,0,0
Prof,English,round,1,0,1,0
Prof,English,reviewers,1,1,0,0
Prof,English,researchers,1,0,0,1
Prof,English,research positions,1,0,0,1
Prof,English,solutions,1,0,0,1
Prof,English,something,1,0,0,1
Prof,English,song,1,0,1,0
Prof,English,system martin,1,1,0,0
Prof,English,tenured,1,0,0,1
Prof,English,tenure,1,0,1,0
Prof,English,temps,1,1,0,0
Prof,English,team,1,0,0,1
Prof,English,teachers,1,1,0,0
Prof,English,teacher,1,0,0,1
Prof,English,teach,1,1,0,0
Prof,English,tasks,1,0,1,0
Prof,English,support network,1,0,1,0
Prof,English,stability,1,0,0,1
Prof,English,summary,1,0,0,1
Prof,English,students for,1,0,0,1
Prof,English,structures,1,1,0,0
Prof,English,stories,1,0,0,1
Prof,English,stockholm,1,1,0,0
Prof,English,stellensituation,1,0,1,0
Prof,English,stay tuned,1,0,1,0
Prof,English,standards,1,1,0,0
Prof,English,natalie,1,0,0,1
Prof,English,life friends,1,0,1,0
Prof,English,movement,1,0,1,0
Prof,English,conferences,1,1,0,0
Prof,English,cream,1,1,0,0
Prof,English,courses,1,0,1,0
Prof,English,counting,1,1,0,0
Prof,English,cottbus,1,1,0,0
Prof,English,cost,1,1,0,0
Prof,English,contracts,1,1,0,0
Prof,English,consider following,1,0,1,0
Prof,English,connections,1,1,0,0
Prof,English,connection,1,1,0,0
Prof,English,complain,1,0,0,1
Prof,English,cv,1,0,1,0
Prof,English,community,1,0,0,1
Prof,English,communications team,1,1,0,0
Prof,English,comment that,1,1,0,0
Prof,English,color version,1,0,1,0
Prof,English,colleague prof,1,0,0,1
Prof,English,colleague,1,1,0,0
Prof,English,chart,1,0,0,1
Prof,English,chance,1,0,1,0
Prof,English,chairs,1,0,1,0
Prof,English,current generation,1,0,1,0
Prof,English,dank,1,0,0,1
Prof,English,motivation,1,0,1,0
Prof,English,disneyland,1,1,0,0
Prof,English,eu,1,0,1,0
Prof,English,enjoy,1,0,0,1
Prof,English,employment prospects,1,0,0,1
Prof,English,employer,1,0,0,1
Prof,English,electrodes,1,1,0,0
Prof,English,editorial board,1,0,1,0
Prof,English,duties exploiting,1,1,0,0
Prof,English,dream,1,0,1,0
Prof,English,doris,1,0,0,1
Prof,English,discussions,1,1,0,0
Prof,English,data,1,0,1,0
Prof,English,discussing thing,1,0,1,0
Prof,English,desk,1,1,0,0
Prof,English,dept,1,0,0,1
Prof,English,dentist,1,1,0,0
Prof,English,decisions,1,1,0,0
Prof,English,debate,1,0,1,0
Prof,English,deadlines,1,1,0,0
Prof,English,dead meat,1,1,0,0
Prof,English,date,1,0,0,1
Prof,English,chair,1,0,1,0
Prof,English,career pathway,1,1,0,0
Prof,English,cao,1,0,1,0
Prof,English,akademia,1,1,0,0
Prof,English,answers,1,1,0,0
Prof,English,animation,1,1,0,0
Prof,English,an amazing place,1,0,0,1
Prof,English,an,1,0,1,0
Prof,English,amp other services,1,0,1,0
Prof,English,alternatives,1,0,0,1
Prof,English,all,1,1,0,0
Prof,English,aline,1,0,1,0
Prof,English,algorithm,1,1,0,0
Prof,English,advisors,1,0,1,0
Prof,English,canada,1,0,0,1
Prof,English,advantage,1,0,0,1
Prof,English,administrations,1,1,0,0
Prof,English,administration,1,0,0,1
Prof,English,admin jobs,1,0,1,0
Prof,English,admin,1,1,0,0
Prof,English,adequate salary,1,1,0,0
Prof,English,access,1,1,0,0
Prof,English,academic,1,0,0,1
Prof,English,about job security,1,1,0,0
Prof,English,application,1,0,1,0
Prof,English,apprentices,1,1,0,0
Prof,English,arbeit,1,0,1,0
Prof,English,argument,1,1,0,0
Prof,English,campaign,1,0,0,1
Prof,English,by,1,0,1,0
Prof,English,but,1,1,0,0
Prof,English,business,1,0,0,1
Prof,English,bubble,1,1,0,0
Prof,English,breaking,1,1,0,0
Prof,English,break,1,0,1,0
Prof,English,box,1,1,0,0
Prof,English,bell hooks,1,1,0,0
Prof,English,bell,1,0,1,0
Prof,English,behar,1,0,1,0
Prof,English,bait,1,1,0,0
Prof,English,background,1,0,0,1
Prof,English,back,1,1,0,0
Prof,English,baby,1,0,1,0
Prof,English,ausländerbehörde,1,1,0,0
Prof,English,auge,1,0,1,0
Prof,English,article,1,0,1,0
Prof,English,ariane leendertz,1,0,1,0
Prof,English,events,1,0,0,1
Prof,English,excellent,1,0,0,1
Prof,English,except,1,1,0,0
Prof,English,jürgen habermas,1,0,1,0
Prof,English,lectures,1,0,1,0
Prof,English,lecture,1,0,1,0
Prof,English,learn,1,0,1,0
Prof,English,laws,1,1,0,0
Prof,English,labs,1,0,1,0
Prof,English,lab environment,1,0,0,1
Prof,English,lab,1,0,1,0
Prof,English,knowledge,1,0,0,1
Prof,English,karriere,1,0,1,0
Prof,English,just,1,1,0,0
Prof,English,in,1,0,1,0
Prof,English,johannes,1,0,0,1
Prof,English,jobless,1,1,0,0
Prof,English,jeremy,1,1,0,0
Prof,English,itunes,1,0,1,0
Prof,English,issues,1,0,0,1
Prof,English,institutions,1,1,0,0
Prof,English,institution,1,0,1,0
Prof,English,institutes,1,0,0,1
Prof,English,input,1,0,1,0
Prof,English,legislation,1,1,0,0
Prof,English,lehrstuhl system,1,1,0,0
Prof,English,level,1,1,0,0
Prof,English,a serf,1,1,0,0
Prof,English,model,1,1,0,0
Prof,English,mitglied,1,0,1,0
Prof,English,messenger,1,1,0,0
Prof,English,mention,1,0,0,1
Prof,English,meme,1,0,1,0
Prof,English,members,1,0,1,0
Prof,English,meeting with,1,1,0,0
Prof,English,meet,1,0,1,0
Prof,English,media,1,0,1,0
Prof,English,mask,1,0,1,0
Prof,English,marx,1,1,0,0
Prof,English,martin luther,1,0,1,0
Prof,English,markus bühner,1,0,0,1
Prof,English,mark,1,1,0,0
Prof,English,manage,1,1,0,0
Prof,English,man,1,1,0,0
Prof,English,lunch,1,0,1,0
Prof,English,long term career options,1,1,0,0
Prof,English,load,1,0,0,1
Prof,English,initiative,1,0,0,1
Prof,English,ideas ideas,1,0,0,1
Prof,English,expenses,1,0,1,0
Prof,English,fixed term,1,0,1,0
Prof,English,gamblers,1,0,0,1
Prof,English,fuck,1,1,0,0
Prof,English,ftc,1,1,0,0
Prof,English,friendship,1,0,0,1
Prof,English,friend,1,0,0,1
Prof,English,france,1,0,1,0
Prof,English,forum,1,0,0,1
Prof,English,for,1,0,0,1
Prof,English,food,1,0,0,1
Prof,English,fit,1,1,0,0
Prof,English,ideas,1,0,0,1
Prof,English,financial cost,1,1,0,0
Prof,English,filter,1,0,1,0
Prof,English,fightmode,1,0,1,0
Prof,English,fiction,1,0,0,1
Prof,English,fellow,1,1,0,0
Prof,English,fees,1,1,0,0
Prof,English,feedback,1,0,0,1
Prof,English,facebook,1,0,1,0
Prof,English,experience,1,1,0,0
Prof,English,german system,1,1,0,0
Prof,English,german universities,1,1,0,0
Prof,English,giulio marini,1,0,1,0
Prof,English,google,1,0,0,1
Prof,English,idea,1,0,1,0
Prof,English,ich,1,0,0,1
Prof,English,i,1,1,0,0
Prof,English,hours contracts,1,1,0,0
Prof,English,hours,1,0,1,0
Prof,English,hotel,1,1,0,0
Prof,English,history,1,0,1,0
Prof,English,higher ed,1,1,0,0
Prof,English,hell,1,1,0,0
Prof,English,heis,1,1,0,0
Prof,English,he,1,0,1,0
Prof,English,have employees,1,1,0,0
Prof,English,have,1,0,0,1
Prof,English,halloween,1,1,0,0
Prof,English,ground,1,0,0,1
Prof,English,graphic,1,1,0,0
Prof,English,graph,1,0,0,1
Prof,English,grant money,1,1,0,0
Prof,English,grant,1,0,0,1
Prof,English,your,1,0,1,0
Prof,German,system,141,121,8,12
Prof,German,lehre,96,62,3,31
Prof,German,stelle,76,39,25,12
Prof,German,arbeitsbedingungen,66,49,1,16
Prof,German,geld,64,50,10,4
Prof,German,stellen,62,50,7,5
Prof,German,professur,57,43,8,6
Prof,German,video,51,31,9,11
Prof,German,professuren,49,42,4,3
Prof,German,leute,49,36,5,8
Prof,German,hanna,48,25,14,9
Prof,German,professor,45,27,14,4
Prof,German,politik,45,27,12,6
Prof,German,wissenschaft,45,28,11,6
Prof,German,thread,41,8,8,25
Prof,German,job,40,11,15,14
Prof,German,hochschulen,37,31,0,6
Prof,German,promotion,33,20,7,6
Prof,German,situation,33,27,6,0
Prof,German,punkt,30,12,9,9
Prof,German,workshop,29,0,29,0
Prof,German,personal,29,20,6,3
Prof,German,reform,28,17,6,5
Prof,German,arbeit,27,19,0,8
Prof,German,diskussion,27,19,8,0
Prof,German,profs,23,14,2,7
Prof,German,ministerin,22,17,3,2
Prof,German,mitarbeiter,22,13,6,3
Prof,German,artikel,22,5,3,14
Prof,German,forschung,22,10,1,11
Prof,German,zeit,21,16,4,1
Prof,German,wissenschaftssystem,21,17,1,3
Prof,German,thema,20,10,6,4
Prof,German,debatte,20,11,6,3
Prof,German,wissenschaftler,20,16,0,4
Prof,German,finanzierung,20,15,4,1
Prof,German,unis,19,17,2,0
Prof,German,prof,19,11,2,6
Prof,German,kosten,18,18,0,0
Prof,German,argument,18,15,3,0
Prof,German,grundfinanzierung,17,14,2,1
